conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1911722603645161584,Thu Apr 17 08:24:16 +0000 2025,0,@windiahabiba @dimeowe @convomf aku ga ngomongin vasektomi secara spesifik di bkkbn. aku ngomongin vasektomi yg ga memenuhi persyaratan gratis yg mana orang yg mau childfree ga masuk persyaratan. makanya iqro yg bener sebelum nimbrung. odob.,1912784160063660399,,windiahabiba,in,USSR,0,1,0,https://x.com/revskitten/status/1912784160063660399,267534834,revskitten
1912776361049223380,Thu Apr 17 07:53:16 +0000 2025,1,Ayo Kang @DediMulyadi71 bikin gebrakan untuk masalah ini... Gratiskan biaya lahiran... Biar kita ga depopulasi dan mengurangi orang yang childfree ,1912776361049223380,,,in,Indonesia,0,2,0,https://x.com/ZoneVenomWar/status/1912776361049223380,398798880,ZoneVenomWar
1912311646166602159,Thu Apr 17 07:32:35 +0000 2025,0,@finiteincantemm Itu mah lebih maksain pandangannya sendiri aja sih menurut gua. Kalimatnya yg bilang KITA nikah pasti pengen punya keturunan... itu juga tolol Emang semua laki2 di seluruh dunia semua pikirannya pasti sama kayak dia? Padahal banyak juga laki2 yg maunya childfree.,1912771154261217454,,finiteincantemm,in,"Jakarta, ID",0,0,0,https://x.com/kevhunt_13/status/1912771154261217454,159996841,kevhunt_13
1912636708245631069,Thu Apr 17 07:31:14 +0000 2025,4,@S29224200 bro gw cowo bilang gamau nikah dan childfree aja langsung dinasehatin inget agama cuyy sama temen2 pemabok gw tpi gw gk bawa ovt si,1912770813562089833,,S29224200,in,,0,0,0,https://x.com/budapest_tm/status/1912770813562089833,1079709028488404993,budapest_tm
1912766928063721876,Thu Apr 17 07:15:47 +0000 2025,14,Konservatif tu seneng banget ya bikin skenario sendiri pusing sendiri kesel sendiri marah sendiri sama skenario yang dia buat kata gue lu kenapa dah? Temen gue yang gak feminists aja banyak yang pengen childfree lho. Karena banyak kasus laki Gak becus jadi suami/ayah.,1912766928063721876,,,in,khayangan,0,3,0,https://x.com/WhyUSoEnvy/status/1912766928063721876,1127912358569840640,WhyUSoEnvy
1912718796957311356,Thu Apr 17 07:08:47 +0000 2025,0,@KheyL4_8 setiap orang pasti punya keinginan masing2 semisal dia memutuskan untuk childfree yaudah biarin aja gausah di ini ituin,1912765166967747012,,KheyL4_8,in,"Vancouver, British Columbia",0,0,0,https://x.com/niscyala/status/1912765166967747012,1622210834180235264,niscyala
1912340983611863170,Thu Apr 17 06:52:07 +0000 2025,5,@KakNash Dikira yg jd feminis udh pasti childfree?,1912760970361073737,,KakNash,in,,0,0,1,https://x.com/gabut_produktif/status/1912760970361073737,1523067173891051520,gabut_produktif
1912292036809748920,Thu Apr 17 06:42:29 +0000 2025,0,@Adhan_ran Finansial (pendapatan beban hutang/piutang) Mau tinggal dimana Anak (childfree/berapa) Rencana sekolah lg (kalo ada) Rencana pensiun Batasan cheating menurut masing2 di anggap cheat kalo gmn Apa yg kita suka/gasuka Pet (kalo punya/pengen) Pembagian tugas rumah Dst,1912758545550074330,,Adhan_ran,in,Jakarta Capital Region,0,0,0,https://x.com/imaginationpss/status/1912758545550074330,1753096225665200130,imaginationpss
1911722603645161584,Thu Apr 17 06:30:04 +0000 2025,1,@revskitten @dimeowe @convomf Lagi ngomongin harga vasektomi di bkkbn naha ujug2 lu setir jadi childfree ege.,1912755423020740925,,revskitten,in,Indonesia,0,1,0,https://x.com/windiahabiba/status/1912755423020740925,1525680678142382082,windiahabiba
1911722603645161584,Thu Apr 17 06:20:44 +0000 2025,0,@revskitten @Rei_ki119 @dimeowe @convomf Lagi ngomongin harga vasektomi di bkkbn naha ujug2 lu setir jadi childfree ege.,1912753074994880707,,revskitten,in,Indonesia,0,1,0,https://x.com/windiahabiba/status/1912753074994880707,1525680678142382082,windiahabiba
1912752476404818291,Thu Apr 17 06:18:22 +0000 2025,0,sudah waktunya gerakan serentak childfree. ,1912752476404818291,,,in,,0,1,0,https://x.com/claircelune/status/1912752476404818291,1556938290510852096,claircelune
1912751403069550921,Thu Apr 17 06:14:06 +0000 2025,0,laki-laki tuh kenapa si? ada perempuan mau childfree marah ada laki-laki lain mau vasektomi jg marah kaya???? bawa santai aja lah banh idup kau itu,1912751403069550921,,,in,she/her,0,0,0,https://x.com/moonshimi95/status/1912751403069550921,921738479138103297,moonshimi95
1912701177680261548,Thu Apr 17 06:12:48 +0000 2025,0,@nenx_kuchienx kalo kamu ga sanggup mending childfree aja,1912751075771445607,,nenx_kuchienx,in,Your Mirror,0,0,0,https://x.com/neomyacin/status/1912751075771445607,3666252916,neomyacin
1912381371009626414,Thu Apr 17 05:26:58 +0000 2025,3,@ayamgota Suami2 kalian memang WAJIB untuk vasektomi agar kalian bisa konsisten untuk childfree. Malah bagus sebab gak ada yg bisa diharapkan dr pasangan SDM rendah seperti kalian jika sampai memiliki anak. Bisa dipastikan kalian hanya akan melahirkan generasi rusak afkiran akibat ---,1912739542509211834,,ayamgota,in,on the way; akhirat,0,1,0,https://x.com/benabdlwaheed/status/1912739542509211834,3307907731,benabdlwaheed
1911722603645161584,Thu Apr 17 01:15:57 +0000 2025,0,@RekiPenyelamat @AnakChickenn @convomf Haduh ya belum tentu cowoknya baru setuju belum ada tindakan medisnya. Artinya bisa aja mereka punya anak dulu. Lagian kebiasaan kalo ada yang mau childfree terutama itu perempuan laki-laki ganas banget. Padahal itu pilihan tiap orang gak semua orang siap punya anak.,1912676372830691494,,RekiPenyelamat,in,Dimana ,0,1,0,https://x.com/rbibl/status/1912676372830691494,1293363635327078400,rbibl
1912446463038353592,Thu Apr 17 00:54:28 +0000 2025,2,@unclecminho Ya kaya daya nalarnya kaum libtard childfree sok edgy di twitter lebih baik aja hahaha,1912670963298381961,,unclecminho,in,"Kota Bandung, Jawa Barat",4,4,0,https://x.com/AZHARFRS/status/1912670963298381961,613200571,AZHARFRS
1912670649124036720,Thu Apr 17 00:53:13 +0000 2025,0,Yah penduduk aslinya kan pada menolak menikah dan childfree. Itu konsekuensi.,1912670649124036720,,,in,southeast asia,0,0,0,https://x.com/veefathan/status/1912670649124036720,417774373,veefathan
1912658770729267615,Thu Apr 17 00:06:01 +0000 2025,8,Orang Eropa lagi pusing karena di mana-mana populasi muslim makin banyak. Trus nyalahin imigran. Padahal mereka sendiri yang gak mau nikah nikah dengan sesama jenis (LGBT) dan childfree. Muslim disunnahkan menikah &amp; punya anak dilarang LGBT jadi populasinya makin banyak.,1912658770729267615,,,in,,0,2,1,https://x.com/LeylaHana/status/1912658770729267615,237363430,LeylaHana
1912645313418121426,Wed Apr 16 23:12:32 +0000 2025,0,Orang indo banyak yg punya anak karena biar tuanya diurusin. Begitu ada yang childfree langsung ditanya Siapa yang ngurus dan argumen A-Z masa tua yang menyedihkan harus diurusin anak &amp; dihidupin dengan gaji anak seakan2 anaknya yg minta dilahirkan ke dunia.,1912645313418121426,,,in,,0,1,0,https://x.com/haniyatimor27/status/1912645313418121426,320037822,haniyatimor27
1912641191310684635,Wed Apr 16 22:56:09 +0000 2025,0,tbh this explain that some people harusnya childfree aja karena emg gak capable ngurus manusia lain yg dia bawa ke dunia ini,1912641191310684635,,,in,NOR ⁴ SAI⁵⁵ MSC⁴⁷ DOO⁷ ARO¹⁷,0,0,0,https://x.com/landonoffish/status/1912641191310684635,1370589332591890437,landonoffish
1912636486480195695,Wed Apr 16 22:37:28 +0000 2025,0,Tuh para penganut feminazi; LGBT independent woman childfree dengerin!,1912636486480195695,,,in,,0,0,0,https://x.com/bitimycat/status/1912636486480195695,1348167469312090115,bitimycat
1911601250090832077,Wed Apr 16 21:30:56 +0000 2025,0,@hrsgrt @northernblufox Kok...mirip pmbelaan si paling childfree. Ini hak hidup saya. Suka suka saya. Tapi klo diposting druang publik masuk diskusi umum itu sih lebih dekat dg campagne drpd curhat.,1912619744005615725,,hrsgrt,in,,0,0,0,https://x.com/mysalt_sunshine/status/1912619744005615725,1712749051,mysalt_sunshine
1911722603645161584,Wed Apr 16 21:22:50 +0000 2025,1,@local_pride77 @matchaIuv @lukmaninside13 @convomf Terus emang kenapa kalau childfree? Emang merugikan lu? Merugikan pemerintah? Indonesia masih belum cukup dikatakan darurat birth rate yaa ,1912617707381588370,,neuvillate,in,,0,0,0,https://x.com/neuvillate/status/1912617707381588370,1366288297,neuvillate
1911722603645161584,Wed Apr 16 21:19:50 +0000 2025,3,@local_pride77 @matchaIuv @lukmaninside13 @convomf Walaupun calon suami tapi kan kita ga tau dia mau childfree atau ga. Si sender ga ngasih tau ye KOCAAAKK. Bisa aja sebelum nikah udah bahas tentang KB dan jumlah anak,1912616950913446030,,local_pride77,in,,0,1,0,https://x.com/neuvillate/status/1912616950913446030,1366288297,neuvillate
1910915138669920615,Wed Apr 16 20:02:59 +0000 2025,0,@ericstohn Masang harga rendah aja belum tentu ada yang mau ambil ini malah masang harga tinggi kaaa yang bener aja? Coba besok aku pajang kakak di grup jual beli musang. Aku udah berusaha jadi ibu yang baik buat Ujang Bengkel... lagian dulu aku mau childfree tapi kakak maksa. ,1912597610160091187,,ericstohn,in,Le Cafetière . . 𓆩♥︎𓆪,0,0,0,https://x.com/Mieju/status/1912597610160091187,533318800,Mieju
1912597388780556593,Wed Apr 16 20:02:06 +0000 2025,0,ini sama kayak orang² yang ngetawain keputusan orang lain buat childfree padahal nggak ngaruh juga buat idup mereka,1912597388780556593,,,in,,0,0,0,https://x.com/BananaEnchanter/status/1912597388780556593,1849286953247932416,BananaEnchanter
1912515649181741178,Wed Apr 16 18:03:28 +0000 2025,0,@bacottetangga__ Lebih baik #childfree,1912567533825401090,,bacottetangga__,in,British Virgin Islands,0,0,0,https://x.com/kang_bata9or/status/1912567533825401090,1671735764366008320,kang_bata9or
1911981778266689976,Wed Apr 16 17:22:59 +0000 2025,0,@noniksipit Untuk pasangan yang emang childfree ga boleh vasek kak? Syaratnya kok harus 2 anak ,1912557344590082373,,noniksipit,in,,0,0,0,https://x.com/yrprrtyslt/status/1912557344590082373,1536321202272075776,yrprrtyslt
1912424810636091431,Wed Apr 16 16:57:43 +0000 2025,0,@xosoowin org2 yg pemikirannya kyk gini ini sih yg harusnya childfree kyknya emg blm siap buat ngasuh &amp; didik anak,1912550986574594242,,xosoowin,in,kyeompeus sanctuary,0,1,0,https://x.com/3xquisit3_/status/1912550986574594242,1329626163635834888,3xquisit3_
1912550975078080960,Wed Apr 16 16:57:41 +0000 2025,1,tidaaak. riel gak mau hamil. riel gak bisa hamil. merlio childfree. merlio bucin berdua aja selamanya hahahahaha,1912550979914068120,,mil11meter,in,rps쥬밀,0,0,0,https://x.com/mil11meter/status/1912550979914068120,1285349409014771712,mil11meter
1912543165116297379,Wed Apr 16 16:41:29 +0000 2025,0,@01042025KLS @RSJgensy Tergantung cwknya lah itu. Kan dia yang ngandung. Kalau mau setelah punya anak okay kalau sebelum karena childfree ya okay,1912546901809082426,,01042025KLS,in,Solo Player | 阿旭,0,1,0,https://x.com/01042025DWA/status/1912546901809082426,3165928477,01042025DWA
1912348987589341649,Wed Apr 16 16:19:44 +0000 2025,0,@beliyaabella @noniksipit Masalahnya... Aku dah ngalah ini sama suami yang tadinya pengen childfree 1 oke lahhhh. Tapi kalo 2... masih terasa berat ka bagiku,1912541426761756718,,beliyaabella,in,"Bandung, Jawa Barat",0,1,0,https://x.com/mutiaraauliad/status/1912541426761756718,227961966,mutiaraauliad
1912540897579004332,Wed Apr 16 16:17:37 +0000 2025,0,org indo emang org teraneh sejagad raya deh aslikkk. ada org yg vasektomi childfree tapi kenapa dia yg kayak direnggut haknya coba????? aneh kalii sumpahh mati aja orgorg kek gini,1912540897579004332,,,in,,0,0,0,https://x.com/farawayiiii/status/1912540897579004332,1759950125307203585,farawayiiii
1912540712115298588,Wed Apr 16 16:16:53 +0000 2025,1,childfree tapi kalo laki nya ganteng kaya hutan hujan tropis adek bersedia bang,1912540712115298588,,,in,,0,0,0,https://x.com/gingerietabby/status/1912540712115298588,1761952762844344320,gingerietabby
1911782406576882171,Wed Apr 16 16:09:28 +0000 2025,0,@dilafarah Kekeh loh aku :))) kekmana ceritanya itu childfree,1912538845309968844,,dilafarah,in,,0,0,0,https://x.com/gwzephyr/status/1912538845309968844,1140167795268714496,gwzephyr
1911722603645161584,Wed Apr 16 16:06:50 +0000 2025,0,@rbibl @convomf Ini seumur hidup ada plus &amp; minus. Kalau udh ada anak ya gpp. Tapi semisal childfree salah satu pasangan ga ada umur ya bingung. Gw juga ga bilang anak itu investasi ortu . Tapi perlu pertimbangan yg matang,1912538184124362957,,rbibl,in,,0,1,0,https://x.com/AnakChickenn/status/1912538184124362957,1871231835906465792,AnakChickenn
1912536678776074584,Wed Apr 16 16:00:52 +0000 2025,0,Aku sebetulnya blasteran toxic masculinity incel c*s het man dan bude woke feminist sjw childfree garis keras,1912536678776074584,,,in,SEA,0,1,0,https://x.com/felis_seita/status/1912536678776074584,881425644,felis_seita
1912536419740053894,Wed Apr 16 15:59:50 +0000 2025,0,Pasutri childfree cari mobil yg punya fitur isofix. Buat apa?,1912536419740053894,,,in,,0,1,0,https://x.com/valiantmahdi/status/1912536419740053894,45808161,valiantmahdi
1912522077372071980,Wed Apr 16 15:34:16 +0000 2025,0,@syukamancing tergantung istri aja kalo mau childfree ya gapapa tubuh dia soalnya yg hamil bukan aku,1912529987229692372,,syukamancing,in,"Jawa Timur, Indonesia",0,1,0,https://x.com/JYXYV/status/1912529987229692372,1446570945804574721,JYXYV
1912525376586412069,Wed Apr 16 15:15:57 +0000 2025,0,Lalulalang melihat topik-topik yang sama bermunculan kembali childfree misoginis lelaki bodoh feminis vaksetomi. Bentar lagi keknya debat kusir bra murah vs mahal tim cuci pembalut dan tidak.,1912525376586412069,,,in,,0,0,0,https://x.com/vernonysme/status/1912525376586412069,1042907294,vernonysme
1912417048589926779,Wed Apr 16 15:12:45 +0000 2025,0,@iambokem @jvngkookl Maaf dik dirga mau nya childfree,1912524572269899927,,iambokem,in,𝐒𝐄𝐌𝐄𝐒𝐓𝐀 ft Hooligan. ,0,1,0,https://x.com/cafeidn/status/1912524572269899927,1285186005859893251,cafeidn
1912194244703580310,Wed Apr 16 15:07:10 +0000 2025,1,@postsbyfar ribet pake kb lain. ga semuanya pgn childfree emangnya harus suudzon gtu ya?,1912523168201273699,,postsbyfar,in,dream,0,0,0,https://x.com/amoxichilline/status/1912523168201273699,912620370229731328,amoxichilline
1912520698339422511,Wed Apr 16 14:57:22 +0000 2025,0,:) pilihan baik untuk childfree,1912520698339422511,,,in,,0,0,0,https://x.com/carelion/status/1912520698339422511,1609861478018068483,carelion
1912511447411880346,Wed Apr 16 14:32:54 +0000 2025,2,@piyopikavet Di mari vaksetomi malah kena framing jadi pemuja childfree aduuh susah kalo dah kek gini,1912514541642293425,,piyopikavet,in,🎐 Chersonesus Aurea,0,0,0,https://x.com/oleanderhime/status/1912514541642293425,1799233576153776128,oleanderhime
1912081713255366695,Wed Apr 16 14:25:41 +0000 2025,0,@zulis37689 @yuniyunayy @rainbowartinya @gmail_great ka vasektomi d bkkbn harus punya anak dulu 1 ya? kalo rencana childfree bisa ga kak di acc?,1912512728603980102,,zulis37689,in,,0,1,0,https://x.com/soojin762/status/1912512728603980102,1528608362359046144,soojin762
1912509963617861964,Wed Apr 16 14:14:42 +0000 2025,1,Untuk sebagian orang (regardless the gender) memang butuh ditemenin. Sama aja kayak ada yang pengen ditemenin seseorang di hari tua ada juga yang bahkan gak mau nikah sama sekali seumur hidupnya. Ada yang pengen punya anak ada juga yang maunya childfree. Sesimpel itu aja.,1912509963617861964,,,in,minors do not interact.,0,0,0,https://x.com/diaryimaji/status/1912509963617861964,1828325651499360259,diaryimaji
1912494521210081293,Wed Apr 16 14:07:44 +0000 2025,0,@subeomideul Anjir gue yg takut tp gitasav mah udah berpengalaman dihujat sama ibu-ibu rempong perkara childfree ,1912508210948530499,,subeomideul,in,99L,0,1,0,https://x.com/dimpbribri_/status/1912508210948530499,1469635340465885190,dimpbribri_
1911950577011200362,Wed Apr 16 14:01:25 +0000 2025,0,@noniksipit FYI buat yang berencana childfree atau sudah cukup anak vasektomi bisa langsung ke urologist. Bayarnya mungkin terdengar mahal namun worth it.,1912506618182324353,,noniksipit,in,Malang,0,0,0,https://x.com/kocengmu/status/1912506618182324353,307462466,kocengmu
1912499321703924115,Wed Apr 16 13:32:25 +0000 2025,0,Btul mknya gw tim mau childfree karena merasa ga siap ditanya2,1912499321703924115,,,in,,0,0,0,https://x.com/jaemsparkle/status/1912499321703924115,1298911434827419650,jaemsparkle
1911722603645161584,Wed Apr 16 13:16:55 +0000 2025,2,@local_pride77 @matchaIuv @lukmaninside13 @convomf Calon suamiku jg sepakat vasektomi btw dan emg udh rencana childfree. In this economy setidaknya rencana kami childfree dulu (kalo emang kebelet nikah). Sepakat childfree sampe kami 'siap dalam segala hal' untuk menjadi 'parents'.,1912495420548542794,,local_pride77,in,🇮🇩,0,0,1,https://x.com/syondnwm/status/1912495420548542794,1239544917237497856,syondnwm
1912418829759836416,Wed Apr 16 08:12:34 +0000 2025,0,Hello ini kehidupan mereka kenapa replies pada sensi ini itu. Mereka yg mau menikah pasti lebih paham soal ini dan pasti udh dibahas sebelum dilakuin. Orang mau childfree or ngga vasek or ngga selagi mereka sama2 sepakat kenapa kalian yg gaduh kocak,1912418829759836416,,,in,Part of ,0,0,0,https://x.com/omdoluu/status/1912418829759836416,2824551680,omdoluu
1912417338382815426,Wed Apr 16 08:06:39 +0000 2025,3,Meningan childfree mau punya anak adopsi ajja anak yg terlantar,1912417338382815426,,,in,,0,0,0,https://x.com/Rain_xabiru/status/1912417338382815426,1769611729770786816,Rain_xabiru
1911981778266689976,Wed Apr 16 07:30:46 +0000 2025,0,@noniksipit pernah denger katanya syaratnya harus udh punya anak ya? klo emg mau childfree bisa ga yaa?,1912408308042068437,,noniksipit,in,,0,1,0,https://x.com/ZHIQAAQIHZZ/status/1912408308042068437,1678592788198486017,ZHIQAAQIHZZ
1912028131302789441,Wed Apr 16 07:29:46 +0000 2025,0,@edelynlyn Aku belum pernah ketemu sama cowok yang mau childfree tapiiii cowok yang bener2 ikutan raise his children biasanya cuma mau punya anak 1-2. Justru yang gak ikutan urus dan didik anak malah pengen punya anak banyak ,1912408058648752368,,edelynlyn,in,,0,0,0,https://x.com/pinkshirt_/status/1912408058648752368,853652688080261122,pinkshirt_
1912292036809748920,Wed Apr 16 07:18:41 +0000 2025,0,@Adhan_ran - lo punya duit kaga? - kerjaan lo promising ga? - lu udh invest dimana aja? Apa aja? - rumah secure ga? - ortu lo konservatif &amp; ribet ga? - lo mau childfree ga? - misal sama2 kerja lo mau ga? - lo sm keluarga lo mau ga kita nikahan sederhana doang? - dll,1912405268786475074,,Adhan_ran,in,,0,0,0,https://x.com/volstaiggen13/status/1912405268786475074,1631174664491012097,volstaiggen13
